CAT,SAC,SIC,Time,lat,lon,H(m),Hft,RHO,THETA,mode3a,FL,TA,callsign,BP,ROLL,track_true,GS,track_rate,TAS,HDG,IAS,MACH,BAR,IVV,TN,GS(kt),HDG.1,STAT,callsign_norm,time_seconds,id,Indicativo,Origen,Destino,HoraDespegue,RutaSACTA,TipoAeronave,Estela,EstelaRECAT,ProcDesp,ATOT,PistaDesp,ATOT_seconds
CAT048,20,129,07:23:52:836,41.21892952,2.04623305,868.683484213427,2850.01152234678,5.535156,207.27356,1000.0,28.5,4841A5,TRA3T,"1014,2",,,,,,-166.464844,207.0,0.328,2720.0,2624,1643,225.28,191.0083,"No alert, no SPI, aircraft airbone",TRA3T,26632.836,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:23:56:820,41.21483372,2.04518197,922.024129687808,3025.01364564495,5.777344,206.575928,1000.0,30.25,4841A5,TRA3T,"1014,2",0.352,,226,,224.0,-166.464844,208.0,0.332,2688.0,2624,1643,226.6,191.2061,"No alert, no SPI, aircraft airbone",TRA3T,26636.82,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:00:805,41.21069861,2.04408043,975.364812101237,3200.01589013422,6.023438,205.944214,1000.0,32.0,4841A5,TRA3T,"1014,2",,,,,,-166.816406,208.0,0.332,2656.0,2720,1643,227.7,191.4038,"No alert, no SPI, aircraft airbone",TRA3T,26640.805,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:04:797,41.20658774,2.04296518,1036.32552415412,3400.0182326658,6.269531,205.372925,1000.0,34.0,4841A5,TRA3T,"1014,2",,,,,,-167.167969,208.0,0.336,2720.0,2688,1643,228.8,191.6016,"No alert, no SPI, aircraft airbone",TRA3T,26644.797,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:08:789,41.20235798,2.04178995,1089.66629047319,3575.02075243607,6.523438,204.840088,1000.0,35.75,4841A5,TRA3T,"1014,2",,,,,,-166.816406,209.0,0.336,2720.0,2624,1643,230.78,191.5027,"No alert, no SPI, aircraft airbone",TRA3T,26648.789,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:12:781,41.19820801,2.04061965,1143.00707704388,3750.02333864863,6.773438,204.362183,1000.0,37.5,4841A5,TRA3T,"1014,2",15.117,,232,,228.0,-163.476562,211.0,0.34,2816.0,2624,1643,232.1,193.9746,"No alert, no SPI, aircraft airbone",TRA3T,26652.781,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:16:773,41.19405339,2.03906077,1196.34783272166,3925.02582350652,7.03125,204.049072,1000.0,39.25,4841A5,TRA3T,"1014,2",,,,,,-156.09375,211.0,0.344,2848.0,2720,1643,233.42,200.8411,"No alert, no SPI, aircraft airbone",TRA3T,26656.773,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:20:766,41.19030685,2.03629684,1249.68829247449,4100.02733748199,7.289062,204.230347,1000.0,41.0,4841A5,TRA3T,"1014,2",,,,,,-147.65625,211.0,0.344,2848.0,2784,1643,234.3,209.4104,"No alert, no SPI, aircraft airbone",TRA3T,26660.766,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:24:766,41.18669796,2.03294769,1310.64861232974,4300.02839327589,7.550781,204.609375,1000.0,43.0,4841A5,TRA3T,"1014,2",,,,,,-139.746094,211.0,0.344,2848.0,2816,1643,234.74,217.5513,"No alert, no SPI, aircraft airbone",TRA3T,26664.766,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:28:766,41.18333722,2.02950488,1363.98884287383,4475.02915525419,7.800781,205.037842,1000.0,44.75,4841A5,TRA3T,"1014,2",22.324,-135.0,236,,232.0,-132.539062,211.0,0.344,2752.0,2720,1643,234.96,225.0,"No alert, no SPI, aircraft airbone",TRA3T,26668.766,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:32:766,41.18047014,2.02511904,1417.32872047648,4650.02875928805,8.042969,205.806885,1000.0,46.5,4841A5,TRA3T,"1014,2",,,,,,-127.265625,212.0,0.348,2656.0,2432,1643,236.5,229.9768,"No alert, no SPI, aircraft airbone",TRA3T,26672.766,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:36:773,41.17780068,2.02047056,1470.66844447237,4825.02785936271,8.28125,206.641846,1000.0,48.25,4841A5,TRA3T,"1014,2",,,,,,-125.683594,214.0,0.352,2464.0,2304,1643,239.8,233.6517,"No alert, no SPI, aircraft airbone",TRA3T,26676.773,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:40:773,41.17515726,2.01562798,1516.38806866668,4975.0266312044,8.523438,207.487793,1000.0,49.75,4841A5,TRA3T,"1014,2",,,,,,-126.386719,216.0,0.356,2400.0,2304,1643,242.22,232.8882,"No alert, no SPI, aircraft airbone",TRA3T,26680.773,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:44:773,41.17238136,2.01082745,1562.10769417416,5125.02540735436,8.773438,208.251343,1000.0,51.25,4841A5,TRA3T,"1014,2",-1.23,,244,,242.0,-126.914062,218.0,0.36,2560.0,2432,1643,243.98,232.3279,"No alert, no SPI, aircraft airbone",TRA3T,26684.773,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:48:781,41.16962358,2.00606851,1615.44727827236,5300.02404844709,9.023438,208.965454,1000.0,53.0,4841A5,TRA3T,"1014,2",,,,,,-127.089844,219.0,0.364,2720.0,2560,1643,245.96,232.1027,"No alert, no SPI, aircraft airbone",TRA3T,26688.781,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:52:781,41.16682072,2.00129843,1668.78682730813,5475.02257450559,9.277344,209.63562,1000.0,54.75,4841A5,TRA3T,"1014,2",,,,,,-126.914062,220.0,0.368,2848.0,2656,1643,247.5,232.0587,"No alert, no SPI, aircraft airbone",TRA3T,26692.781,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:24:56:789,41.16398989,1.99647245,1722.12632274162,5650.02092470362,9.535156,210.27832,1000.0,56.5,4841A5,TRA3T,"1014,2",,,,,,-126.914062,221.0,0.368,2784.0,2720,1643,249.48,231.839,"No alert, no SPI, aircraft airbone",TRA3T,26696.789,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:25:00:789,41.16111004,1.99165247,1783.08578925487,5850.01918081894,9.796875,210.877075,1000.0,58.5,4841A5,TRA3T,"1014,2",0.0,,250,,246.0,-126.914062,220.0,0.368,2720.0,2752,1643,250.8,231.8005,"No alert, no SPI, aircraft airbone",TRA3T,26700.789,649,TRA3T,LEBL,EHAM,0 days 07:22:31,DR24LB F34BL PERAL BL801 BL802 BL803 DUQQI BL815 BL816 OLOXO **,B738,Media,M+,OLOXO1C,0 days 07:22:31,LEBL-24L,26551.0
CAT048,20,129,07:23:36:805,41.28972091,2.09591765,8.80155712366104e-05,0.0002887650067359,0.714844,202.868042,5564.0,-0.25,06A2E9,QTR138,1015,,,,,,-114.433594,101.0,0.152,-64.0,0,4058,96.58,245.5554,"No alert, no SPI, aircraft airbone",QTR138,26616.805,650,QTR138,LEBL,OTHH,0 days 07:23:57,DR24LB F34BL BL800 BL805 BL811 BL813 DIPES TOSNU LAPIT OSPOK **,B789,Pesada,H+,DIPES1C,0 days 07:23:57,LEBL-24L,26637.0
CAT048,20,129,07:23:40:867,41.28871739,2.09332071,6.03841617703438e-05,0.0001981107733026,0.820312,208.806152,5564.0,-0.25,06A2E9,QTR138,1015,,,,,,-114.257812,115.0,0.172,32.0,0,4058,116.38,245.6323,"No alert, no SPI, aircraft airbone",QTR138,26620.867,650,QTR138,LEBL,OTHH,0 days 07:23:57,DR24LB F34BL BL800 BL805 BL811 BL813 DIPES TOSNU LAPIT OSPOK **,B789,Pesada,H+,DIPES1C,0 days 07:23:57,LEBL-24L,26637.0
CAT048,20,129,07:23:44:922,41.28775729,2.09044056,5.44730573892593e-06,1.78717385604978e-05,0.9375,214.096069,5564.0,-0.25,06A2E9,QTR138,1015,-0.352,,132,,130.0,-114.433594,127.0,0.196,-128.0,0,4058,132.0,245.3741,"No alert, no SPI, aircraft airbone",QTR138,26624.922,650,QTR138,LEBL,OTHH,0 days 07:23:57,DR24LB F34BL BL800 BL805 BL811 BL813 DIPES TOSNU LAPIT OSPOK **,B789,Pesada,H+,DIPES1C,0 days 07:23:57,LEBL-24L,26637.0
CAT048,20,129,07:23:48:961,41.28667747,2.08728562,-7.83186405897141e-05,-0.0002569509287923,1.074219,218.468628,5564.0,-0.25,06A2E9,QTR138,1015,,,,,,-114.433594,143.0,0.22,0.0,0,4058,146.3,245.3577,"No alert, no SPI, aircraft airbone",QTR138,26628.961,650,QTR138,LEBL,OTHH,0 days 07:23:57,DR24LB F34BL BL800 BL805 BL811 BL813 DIPES TOSNU LAPIT OSPOK **,B789,Pesada,H+,DIPES1C,0 days 07:23:57,LEBL-24L,26637.0
CAT048,20,129,07:23:53:000,41.28547997,2.08381817,-0.0001994017511606,-0.0006542052412778,1.230469,222.110596,5564.0,-0.25,06A2E9,QTR138,1015,,,,,,-114.257812,154.0,0.236,-96.0,224,4058,159.5,245.5225,"No alert, no SPI, aircraft airbone",QTR138,26633.0,650,QTR138,LEBL,OTHH,0 days 07:23:57,DR24LB F34BL BL800 BL805 BL811 BL813 DIPES TOSNU LAPIT OSPOK **,B789,Pesada,H+,DIPES1C,0 days 07:23:57,LEBL-24L,26637.0
CAT048,20,129,07:23:57:023,41.28415392,2.08002964,7.61963385809213,24.998799546983,1.40625,225.12085,5564.0,0.25,06A2E9,QTR138,1015,,,,,,-114.257812,164.0,0.248,1472.0,1088,4058,167.86,244.9622,"No alert, no SPI, aircraft airbone",QTR138,26637.023,650,QTR138,LEBL,OTHH,0 days 07:23:57,DR24LB F34BL BL800 BL805 BL811 BL813 DIPES TOSNU LAPIT OSPOK **,B789,Pesada,H+,DIPES1C,0 days 07:23:57,LEBL-24L,26637.0
CAT048,20,129,07:24:01:047,41.2827863,2.07614807,30.4794254638255,99.9981182387371,1.589844,227.493896,5564.0,1.0,06A2E9,QTR138,1015,-1.055,,170,,170.0,-113.730469,166.0,0.252,1280.0,1728,4058,170.5,244.6326,"No alert, no SPI, aircraft airbone",QTR138,26641.047,650,QTR138,LEBL,OTHH,0 days 07:23:57,DR24LB F34BL BL800 BL805 BL811 BL813 DIPES TOSNU LAPIT OSPOK **,B789,Pesada,H+,DIPES1C,0 days 07:23:57,LEBL-24L,26637.0
CAT048,20,129,07:24:05:063,41.28155189,2.07252462,68.5791944144294,224.997364202636,1.761719,229.32312,5564.0,2.25,06A2E9,QTR138,1015,,,,,,-114.609375,170.0,0.256,2112.0,1920,4058,171.82,244.4788,"No alert, no SPI, aircraft airbone",QTR138,26645.063,650,QTR138,LEBL,OTHH,0 days 07:23:57,DR24LB F34BL BL800 BL805 BL811 BL813 DIPES TOSNU LAPIT OSPOK **,B789,Pesada,H+,DIPES1C,0 days 07:23:57,LEBL-24L,26637.0
